Id,roberta_neg,roberta_neu,roberta_pos,translated_comments
608,0.8036755,0.18219048,0.014133987,"The smart state does not compare itself with others except within the limits of what you can learn from them to judge others with cultural poverty does not make us better, especially when our culture budget is less than a hundred times the defense budget. We have to be bound by our culture and expel the French from the country and make Arabic the language of education and management asThis is stipulated in the constitution and then we compare and this is something that does not cost a dirham. We do not understand why our children should learn a dead language"
609,0.1404964,0.729447,0.13005662,"Morocco must prevent the leaving the skilled Moroccan workers to work in neighboring countries and to intensify the visit of UNESCO officials to the workshops to confirm its Moroccan heritage and refute the erasure of the theft carried out by the non -identity by visiting the workshops in Fez, Meknes and Marrakech."
610,0.49737167,0.4658454,0.036782924,"Responding to the observer, who did not notice that the cities rich in heritage are not near the Algerian -Moroccan border, Kafas, Marrakech, and Rabat, the hand of the thief, extended to the border of hundreds of kilometers to puff the heritage of historical cities, such as clothing, eating and glyce"
611,0.88045055,0.11421324,0.0053361882,"The Kabran and the Maestro are lies, no religion, no religion for them, no jealousy, neither for their country or their neighbors"
612,0.2962213,0.6566442,0.04713452,"Those involved in the matter are Al -Arari with the details of their field and therefore their comment is based on realism, not hatred, negativity and blind nihilism"
613,0.37861744,0.53971875,0.08166388,"In all fields, for example, the financial economy is politics, sport, specialists, experienced and professionals, are the closest to reality, unfortunately, in Morocco, a failed or for purposes in the same Jacob, whose noses are crowded, but looks everything"
614,0.254262,0.68885505,0.056882925,"It was advanced after free and bold pens were arrested in expressing the concerns of groups, weakened by the people"
615,0.5003217,0.46828538,0.03139291,"Hado Li Ka, they turn to censorship, Kaiban Leah, I will miss Al -Basri’s days and the slope of the states are advancing with more freedom of opinion and expression,"
616,0.7442414,0.24696077,0.008797828,"Control must be in the service of freedom of opinion, sincere expression, and the role of censorship, if it is and it must be targeted by the promoters of misleading and deliberate lies. If the censorship intends to address the saying of the truth, no matter how cruel and muzzling mouths, it also contributes to misleading andFeeding the facts is not different from the false platforms"
617,0.04158905,0.856561,0.10184996,Making mouths brings us Daba the era
618,0.7583071,0.23427244,0.0074204607,"Control should be limited to the missile rise in prices, especially the oil and food materials and corruption that included all fields only. As for monitoring of newspapers and social sites, this is the dictatorship"
619,0.2871988,0.6593447,0.053456597,"Moroccans are a conscious people, and thus rejects the bonding and falsehood"
620,0.6842435,0.30427384,0.011482671,Doubted survey of its health and its purpose is not worthy to take as a bond of useful conclusions
621,0.2727975,0.7042827,0.022919804,"Play Shakun, he said to you, censorship"
622,0.08127682,0.88554955,0.03317365,"To this rank in the rank against the rank during the classification of a year, according to the classification, which is prepared by Reporters Without Borders."
623,0.0016421659,0.06802468,0.9303331,"Achievements continue in all fields and fields, and praise be to God."
624,0.0025821193,0.086188845,0.9112291,Peace be upon you and the mercy and blessings of God Almighty
625,0.22401609,0.65905637,0.1169275,"Please write the news correctly. Mauritania tops the freedom of the press in the Arab world, Africa and the tenth"
626,0.66897327,0.31963718,0.011389535,An indisputable rank and whoever looks at those without us is against the reputation and dignity of the country
627,0.14242513,0.67453563,0.1830393,Is it a sense of coincidence in classifying freedom of expression and in classifying development that we are at the bottom of the ranks and we ask God to change the hearts of our rulers so that our ranks improve in all fields that our arrangement in good governance is equivalent to these low ranks
628,0.42038277,0.5152562,0.06436101,"No, whether Morocco is progressing or delay, it remains in the red region other than the Moroccan people who deserve the best"
629,0.089488946,0.5049085,0.40560257,"All appreciation to these journalists, who sacrificed themselves in order to reach the correct news in the field of battles, have all the appreciation, especially Palestine, the religion of religion, who sacrificed their lives.They have demonstrated to the world what the Islamic resistance is moving that defends its blood and its honor, may God have mercy on the dead and recovery for the neighborhood and victory, Palestine"
630,0.44301668,0.50501394,0.051969357,"Because the presidential elections are the smell of canceling the decision to enter the Moroccan Greens without fees, and God knows best"
631,0.42812848,0.5412996,0.03057189,"Iron must be beaten on the bribes in any of this, it is not hidden from one of the scandalous extortion that the examiners are exposed to in others, i.e. the lights imposed on each other, to put it in the file on the tableHe must have the art of driving and still is a beginner with a beginner who has the disintegration of the day of the exams on the womb of my Lord, and they are few."
632,0.081005596,0.8487453,0.07024907,"The driving coach is only a broker, and that dirham that he received from the trainees was on her way to the examination supervisor, and this is not new"
633,0.11291015,0.8362203,0.050869495,"Meziane is an application that you knew to those who collect this royalization imposed by the coach other than the long -term dietary series, Colchi and Eat, but like a non -Darwish happening"
634,0.077410996,0.86618775,0.05640131,"While the wheat returns last year in Morocco ranged on average between a ton of two sons for each of four tons in one hectare in the village of Marshawsha, please verify the information before spreading the wheat return in Morocco, ranging from arches and kantar in the hectare and may reach one ton in the cases"
